Date,HV-20,YZ-20,EWMA,GJR-GARCH,HAR-RV,Ensemble,VIX
2021-09-08,0.07978980812858134,0.08128507702063037,0.08336193481339609,0.09959826051319216,0.12676230969406396,0.10324083500688407,0.1796
2021-09-09,0.08163204841287627,0.08274803300575705,0.08096127760276396,0.09774794354281488,0.12165575209114812,0.10012165774557565,0.188
2021-09-10,0.08640445448386837,0.08661103626510153,0.08024739853375912,0.10232470212438431,0.130026617590339,0.10419957274949414,0.2095
2021-09-13,0.0866456152464491,0.09393513411830627,0.08367014513723142,0.11879675836096884,0.14991456375056253,0.11746048908292092,0.1937
2021-09-14,0.08830467940929142,0.0936550813033348,0.08172787903226335,0.11338696964626094,0.1281090079159653,0.10774128553149653,0.1946
2021-09-15,0.09010375596011953,0.08964339475618636,0.08198420327364585,0.11798671097361373,0.13832134603706658,0.11276408676144205,0.1818
2021-09-16,0.07987033701883858,0.08884898208187067,0.08581512733298732,0.11466611607229002,0.15628281222138585,0.11892135187555439,0.1869
2021-09-17,0.08834179312038767,0.08359761302787283,0.08342921405446248,0.1109309905579924,0.13008015731362224,0.10814678730869237,0.20809999999999998
2021-09-20,0.10263976237006962,0.10952707239784468,0.08939589590802491,0.13316530328896964,0.16636220953329983,0.12964113624343146,0.2571
2021-09-21,0.09609767649979756,0.1099848427639838,0.10856868821433621,0.18396114292325594,0.22793424706683968,0.17348802606814395,0.24359999999999998
2021-09-22,0.1034718204724485,0.11605540109941855,0.10532536188958308,0.17101101029881297,0.14402190118298863,0.14011942445712822,0.2087
2021-09-23,0.11303258507853751,0.11938594954250913,0.1088700021829263,0.16119617674571274,0.17696312385210733,0.14900976759358212,0.1863
2021-09-24,0.11138327000571151,0.12119949746355353,0.11552821473283106,0.15390074964097664,0.1973049818314519,0.15557798206841986,0.1775
2021-09-27,0.1064892700588849,0.12133032539261572,0.1121914319099759,0.1439970207316053,0.14810733985740124,0.13476526416632748,0.18760000000000002
2021-09-28,0.12538247890123813,0.12603458687963567,0.1093426132748763,0.13781746318221363,0.1371604875598134,0.1281068546723011,0.2325
2021-09-29,0.12603358615392077,0.12760156824063376,0.13230563780949564,0.2073177576801871,0.2626879602230392,0.20077045190424064,0.2256
2021-09-30,0.1310518509172898,0.13094592114531578,0.12844166813583302,0.19147107335900343,0.15083098741560486,0.15691457630348044,0.2314
2021-10-01,0.13931785270001504,0.13908057799286677,0.13339445551255227,0.20325171702664935,0.19763455846891803,0.17809357700270653,0.2115
2021-10-04,0.14445777871798907,0.14325547959662827,0.13724718267484645,0.1904934547149071,0.19937496865452253,0.1757052020147587,0.2296
2021-10-05,0.15151185990227742,0.14707035177050803,0.1423161950418976,0.2051290644039319,0.212543486300781,0.18666291524887016,0.213
